id	item_group_id	title	description	price	sale_price	image_link	additional_image_link	link	availability	product_type	condition	mpn	brand	color	size	custom_label_3	custom_label_4	sales_count_conversions_10_days	vip_price	inventory_count	release_date	sales_count_conversions_1_day	parent_sku
TP2251846-5862-50330	14328580	"Wild Horse Tee"	"FabKids White female Kids Fashion >> Girls >> Clothing >> Tops & Tees >> Tees regular Let your child's style run free with this horse graphic tee. Plus, it's designed without a tag so your kiddo will be comfy all day long. Wild Horse Tee"	$20		https://fabkids-us-cdn.justfab.com/media/images/products/TP2251846-5862/TP2251846-5862_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/TP2251846-5862/TP2251846-5862_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14328580&mpid=14328580	"in stock"	"Kids Fashion > Girls > Clothing > Tops & Tees > Tees"		TP2251846-5862-50330	FabKids	White	3T	30	"mid performer"	17	$14.95	1028	02/20/2023	0	TP2251846-5862
BM2354552-5998-50730	14418037	"Relaxed Denim Short"	"FabKids Blue male Kids Fashion >> Boys >> Clothing >> Bottoms >> Shorts regular Pick up this must-have pair of denim shorts. The adjustable interior waistband allows for the perfect fit. Complete with a button fly and five pockets. Relaxed Denim Short"	$34		https://fabkids-us-cdn.justfab.com/media/images/products/BM2354552-5998/BM2354552-5998_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/BM2354552-5998/BM2354552-5998_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14418037&mpid=14418037	"in stock"	"Kids Fashion > Boys > Clothing > Bottoms > Shorts"		BM2354552-5998-50730	FabKids	Blue	18	32	"mid performer"	17	$26.95	1721	02/01/2023	5	BM2354552-5998
TP2354433-5752-50330	14418265	"Paint Drip Oversized Tee"	"FabKids Purple male Kids Fashion >> Boys >> Clothing >> Tops & Tees >> Tees regular Update your kiddo's wardrobe with this one-of-a-kind graphic tee. The oversized fit is on-trend while the tag-free design allows for all day comfort. Paint Drip Oversized Tee"	$26		https://fabkids-us-cdn.justfab.com/media/images/products/TP2354433-5752/TP2354433-5752_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/TP2354433-5752/TP2354433-5752_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/TP2354433-5752/TP2354433-5752_Back_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14418265&mpid=14418265	"in stock"	"Kids Fashion > Boys > Clothing > Tops & Tees > Tees"		TP2354433-5752-50330	FabKids	Purple	3T	34	"low performer"	17	$18.95	847	02/01/2023	5	TP2354433-5752
BT2252899-4570-52130	13410109	"Camo Lumber Boot"	"FabKids Blue male Kids Fashion >> Girls >> Shoes >> Boots regular Boots The perfect lumber boot for your little adventurer! This blue camo boot will keep them comfortable and sure-footed as they explore the great outdoors. Camo Lumber Boot"	$42		https://fabkids-us-cdn.justfab.com/media/images/products/BT2252899-4570/BT2252899-4570_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/BT2252899-4570/BT2252899-4570_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/BT2252899-4570/BT2252899-4570_Back_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D13410109&mpid=13410109	"in stock"	"Apparel & Accessories > Shoes > Boots"		BT2252899-4570-52130	FabKids	Blue	13	86	"low performer"	16	$32.95	791	07/10/2022	1	BT2252899-4570
BM2252811-4448-50730	13721410	"Straight Fit Jean"	"FabKids Blue male Kids Fashion >> Boys >> Clothing >> Bottoms >> Jeans regular Update your kid's classic jeans with these relaxed-fit denim. The fit makes these pants cool and comfy. These jeans are complete with a button fly, adjustable interior waistband, and five pockets. Straight Fit Jean"	$36		https://fabkids-us-cdn.justfab.com/media/images/products/BM2252811-4448/BM2252811-4448_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/BM2252811-4448/BM2252811-4448_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/BM2252811-4448/BM2252811-4448_Back_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D13721410&mpid=13721410	"in stock"	"Kids Fashion > Boys > Clothing > Bottoms > Jeans"		BM2252811-4448-50730	FabKids	Blue	18	164	"low performer"	16	$29.95	2965	10/19/2022	3	BM2252811-4448
BM2251844-5803-50320	14202025	"Heart Ankle Graphic Legging"	"FabKids Red female Kids Fashion >> Girls >> Clothing >> Bottoms >> Leggings regular Turn up the Valentine's Day flair with these heart leggings. Thanks to the super-soft fabric with a hint of stretch, your kiddo will love every second of wearing them. Heart Ankle Graphic Legging"	$20		https://fabkids-us-cdn.justfab.com/media/images/products/BM2251844-5803/BM2251844-5803_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/BM2251844-5803/BM2251844-5803_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14202025&mpid=14202025	"in stock"	"Kids Fashion > Girls > Clothing > Bottoms > Leggings"		BM2251844-5803-50320	FabKids	Red	2T	10	"low performer"	16	$14.95	623	01/22/2023	2	BM2251844-5803
BM2354423-7491-50500	14202130	"Pink Straight Denim Jean"	"FabKids Pink female Kids Fashion >> Girls >> Clothing >> Bottoms >> Pants regular Who doesn't need more pink in their wardrobe? This super-soft pair of straight-leg jeans are a must. Complete with five pockets, a zipper fly, and button closure. Pink Straight Denim Jean"	$40		https://fabkids-us-cdn.justfab.com/media/images/products/BM2354423-7491/BM2354423-7491_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/BM2354423-7491/BM2354423-7491_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14202130&mpid=14202130	"in stock"	"Kids Fashion > Girls > Clothing > Bottoms > Pants"		BM2354423-7491-50500	FabKids	Pink	18	29	"low performer"	16	$32.95	688	12/01/2022	1	BM2354423-7491
BM2354505-5949-50500	14328124	"High Waisted Denim Short"	"FabKids Blue female Kids Fashion >> Girls >> Clothing >> Bottoms >> Shorts regular Revamp a classic with these high-waisted shorts! Featuring a relaxed fit, these go-with-everything shorts have five pockets, a zip fly, a snap-button closure, and interior adjustable waistband. High Waisted Denim Short"	$36		https://fabkids-us-cdn.justfab.com/media/images/products/BM2354505-5949/BM2354505-5949_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/BM2354505-5949/BM2354505-5949_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14328124&mpid=14328124	"in stock"	"Kids Fashion > Girls > Clothing > Bottoms > Shorts"		BM2354505-5949-50500	FabKids	Blue	18	112	"top performer"	16	$29.95	2041	01/01/2023	1	BM2354505-5949
DR2251997-5719-50330	14417578	"Rainbow Marble Walk-Through Romper"	"FabKids Multi female Kids Fashion >> Girls >> Clothing >> Dresses & Rompers >> Dresses regular Dressing up for spring's occasions is as easy as putting on this dress! Complete with a comfy smocked bodice, cute faux-tie straps, a sweet ruffle edge skirt, and play-proof built-in shorts. Rainbow Marble Walk-Through Romper"	$42		https://fabkids-us-cdn.justfab.com/media/images/products/DR2251997-5719/DR2251997-5719_Main_large.jpg		http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14417578&mpid=14417578	"in stock"	"Kids Fashion > Girls > Clothing > Dresses & Rompers > Dresses"		DR2251997-5719-50330	FabKids	Multi	3T	89	"top performer"	16	$34.95	4203	02/18/2023	3	DR2251997-5719
TP2251846-5866-50330	14417902	"Chasing Rainbows Tee"	"FabKids Coral female Kids Fashion >> Girls >> Clothing >> Tops & Tees >> Tees regular What's at the end of a rainbow? Adorable style! This t-shirt has a tonal rainbow graphic at the chest and back for an extra-cute detail. It's also designed without a tag so it's super comfy. Chasing Rainbows Tee"	$20		https://fabkids-us-cdn.justfab.com/media/images/products/TP2251846-5866/TP2251846-5866_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/TP2251846-5866/TP2251846-5866_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/TP2251846-5866/TP2251846-5866_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/TP2251846-5866/TP2251846-5866_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14417902&mpid=14417902	"in stock"	"Kids Fashion > Girls > Clothing > Tops & Tees > Tees"		TP2251846-5866-50330	FabKids	Coral	3T	32	"mid performer"	16	$14.95	1273	02/01/2023	1	TP2251846-5866
TP2354553-5999-50330	14418292	"Later Hooded Oversized Tee"	"FabKids Lime Green male Kids Fashion >> Boys >> Clothing >> Tops & Tees >> Tees regular Keep it bright with this oversized t-shirt hoodie. The shirt is made without a tag so your kiddo will be comfy all day long. Later Hooded Oversized Tee"	$30		https://fabkids-us-cdn.justfab.com/media/images/products/TP2354553-5999/TP2354553-5999_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/TP2354553-5999/TP2354553-5999_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/TP2354553-5999/TP2354553-5999_Back_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14418292&mpid=14418292	"in stock"	"Kids Fashion > Boys > Clothing > Tops & Tees > Tees"		TP2354553-5999-50330	FabKids	"Lime Green"	3T	38	"low performer"	16	$19.95	1114	02/01/2023	5	TP2354553-5999
HT2251326-3492-80020	12916843	"Boater Hat"	"FabKids Brown female Kids Fashion >> Girls >> Accessories >> Hats regular Protect your little one from the sun in style with this adorable boater hat. The neutral colors and stand-alone style means that it will pair perfectly with any of their outfits. Boater Hat"	$20		https://fabkids-us-cdn.justfab.com/media/images/products/HT2251326-3492/HT2251326-3492_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/HT2251326-3492/HT2251326-3492_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/HT2251326-3492/HT2251326-3492_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/HT2251326-3492/HT2251326-3492_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D12916843&mpid=12916843	"in stock"	"Kids Fashion > Girls > Accessories > Hats"		HT2251326-3492-80020	FabKids	Brown	M/L	1418	"mid performer"	15	$14.95	3323	01/01/2023	6	HT2251326-3492
UW2251058-10588-50290	13026502	"Dino Camo Boxer Briefs 3 Pack"	"FabKids Multi male Kids Fashion >> Boys >> Clothing >> Socks & Underwear regular An everyday essential made in our super-soft, comfy cotton. Comes in his favorite prints. Great for everyday wear. Dino Camo Boxer Briefs 3 Pack"	$22		https://fabkids-us-cdn.justfab.com/media/images/products/UW2251058-10588/UW2251058-10588_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/UW2251058-10588/UW2251058-10588_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/UW2251058-10588/UW2251058-10588_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/UW2251058-10588/UW2251058-10588_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D13026502&mpid=13026502	"in stock"	"Kids Fashion > Boys > Clothing > Socks & Underwear"		UW2251058-10588-50290	FabKids	Multi	"XXL (18)"	246	"low performer"	15	$14.95	637	02/02/2022	3	UW2251058-10588
SA2251780-3595-13200	13050667	"Unicorn Multi Buckle Cork Sole Sandal"	"FabKids Pink female Kids Fashion >> Girls >> Shoes >> Sandals regular Sandals Get ready to explore in these easy on-off sandals! The unicorns bring a kick of personality and go with any casual outfit. Unicorn Multi Buckle Cork Sole Sandal"	$34		https://fabkids-us-cdn.justfab.com/media/images/products/SA2251780-3595/SA2251780-3595_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/SA2251780-3595/SA2251780-3595_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SA2251780-3595/SA2251780-3595_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SA2251780-3595/SA2251780-3595_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D13050667&mpid=13050667	"in stock"	"Apparel & Accessories > Shoes > Sandals"		SA2251780-3595-13200	FabKids	Pink	02	8	"low performer"	15	$26.95	1299	10/01/2021	1	SA2251780-3595
FT2354560-6335-13400	14125831	"Checkered Mary Jane Sneaker"	"FabKids Purple female Kids Fashion >> Girls >> Shoes >> Sneakers regular Sneakers Sweet mary janes get an even sweeter update in these shoes! The gingham, rubber toe, and chunky sole for comfort and grip transform this shoe into a fresh take on a classic. Checkered Mary Jane Sneaker"	$32		https://fabkids-us-cdn.justfab.com/media/images/products/FT2354560-6335/FT2354560-6335_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/FT2354560-6335/FT2354560-6335_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/FT2354560-6335/FT2354560-6335_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/FT2354560-6335/FT2354560-6335_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14125831&mpid=14125831	"in stock"	"Apparel & Accessories > Shoes > Sneakers"		FT2354560-6335-13400	FabKids	Purple	04	108	"low performer"	15	$24.95	1922	02/10/2023	3	FT2354560-6335
TP2251875-3628-50330	14202844	"Basic Crewneck Tee"	"FabKids Black male Kids Fashion >> Boys >> Clothing >> Tops & Tees >> Tees regular You gotta love a classic! This black tee will be your kiddo's new go-to for layering or wearing on its own. The tagless design and soft fabric make this shirt the perfect elevated basic. Basic Crewneck Tee"	$20		https://fabkids-us-cdn.justfab.com/media/images/products/TP2251875-3628/TP2251875-3628_Main_large.jpg		http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14202844&mpid=14202844	"in stock"	"Kids Fashion > Boys > Clothing > Tops & Tees > Tees"		TP2251875-3628-50330	FabKids	Black	3T	38	"mid performer"	15	$14.95	599	01/04/2023	3	TP2251875-3628
DR2251958-5822-50330	14417605	"Bouquet Floral Tiered Romper"	"FabKids White female Kids Fashion >> Girls >> Clothing >> Dresses & Rompers >> Rompers regular Floral fun is as easy as one, two, three! This romper is the perfect throw-on-and-go look for the kid who is always on the go. It's practically made for vacations and playdates. Bouquet Floral Tiered Romper"	$36		https://fabkids-us-cdn.justfab.com/media/images/products/DR2251958-5822/DR2251958-5822_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/DR2251958-5822/DR2251958-5822_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14417605&mpid=14417605	"in stock"	"Kids Fashion > Girls > Clothing > Dresses & Rompers > Rompers"		DR2251958-5822-50330	FabKids	White	3T	23	"mid performer"	15	$29.95	885	01/31/2023	3	DR2251958-5822
DR2354578-5799-50330	14417740	"Floral Tiered Maxi Dress"	"FabKids Multi female Kids Fashion >> Girls >> Clothing >> Dresses & Rompers >> Dresses regular They love it, they love it not, they absolutely love it! This floral maxi dress has a dreamy print, ruching at the bodice and adjustable straps for a comfy fit. Perfect for springtime fun! Floral Tiered Maxi Dress"	$42		https://fabkids-us-cdn.justfab.com/media/images/products/DR2354578-5799/DR2354578-5799_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/DR2354578-5799/DR2354578-5799_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/DR2354578-5799/DR2354578-5799_Back_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14417740&mpid=14417740	"in stock"	"Kids Fashion > Girls > Clothing > Dresses & Rompers > Dresses"		DR2354578-5799-50330	FabKids	Multi	3T	60	"top performer"	15	$34.95	1870	02/01/2023	4	DR2354578-5799
BM2251977-5944-50330	14327872	"Geo Tile Active Legging"	"FabKids Multi female Kids Fashion >> Girls >> Clothing >> Bottoms >> Leggings regular These leggings are so cute, your kiddo will be doing cartwheels! The unique tile print is paired with an active fabric so they can run, jump, and twirl. Pair with our matching top for a complete look. Geo Tile Active Legging"	$30		https://fabkids-us-cdn.justfab.com/media/images/products/BM2251977-5944/BM2251977-5944_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/BM2251977-5944/BM2251977-5944_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/BM2251977-5944/BM2251977-5944_Back_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14327872&mpid=14327872	"in stock"	"Kids Fashion > Girls > Clothing > Bottoms > Leggings"		BM2251977-5944-50330	FabKids	Multi	3T	43	"low performer"	14	$19.95	1779	01/01/2023	3	BM2251977-5944
